ID_ISIN,NAME,Date,ID,CHG_PCT_1D,PX_HIGH,PX_LOW,PX_OPEN,PX_VOLUME
GB00BH0P3Z91,BHP GROUP PLC,13/09/2019,BHP LN Equity,1.8073,1843.4,1804.2,1810.6,5930953
GB00BH0P3Z91,BHP GROUP PLC,16/09/2019,BHP LN Equity,-0.6643,1844,1824,1835,6185083
GB00BH0P3Z91,BHP GROUP PLC,17/09/2019,BHP LN Equity,-1.6226,1827.6,1789.6,1814.8,7551043
GB00BH0P3Z91,BHP GROUP PLC,18/09/2019,BHP LN Equity,0.0557,1809,1785.4,1797.8,4057026
GB00BH0P3Z91,BHP GROUP PLC,19/09/2019,BHP LN Equity,-0.1671,1810.2,1771.4,1784.6,4033535
GB00BH0P3Z91,BHP GROUP PLC,20/09/2019,BHP LN Equity,-0.212,1795,1761.8,1787,9002487
GB00BH0P3Z91,BHP GROUP PLC,23/09/2019,BHP LN Equity,-1.5429,1786.4,1749.4,1786.4,4332485
GB00BH0P3Z91,BHP GROUP PLC,24/09/2019,BHP LN Equity,-2.8617,1770,1708.8,1770,4825994
GB00BH0P3Z91,BHP GROUP PLC,25/09/2019,BHP LN Equity,1.2976,1736,1695,1711.2,5547548
GB00BH0P3Z91,BHP GROUP PLC,26/09/2019,BHP LN Equity,0.0923,1761.4,1727,1728.6,3871367
GB00BH0P3Z91,BHP GROUP PLC,27/09/2019,BHP LN Equity,1.1645,1780.8,1747,1754,4357291
GB00BH0P3Z91,BHP GROUP PLC,30/09/2019,BHP LN Equity,-1.2765,1761.2,1723.6,1756.4,4757074
GB00BH0P3Z91,BHP GROUP PLC,01/10/2019,BHP LN Equity,0.2078,1757.8,1726.8,1742.8,4266476
GB00BH0P3Z91,BHP GROUP PLC,02/10/2019,BHP LN Equity,-4.0899,1728.2,1665,1727,7067916
GB00BH0P3Z91,BHP GROUP PLC,03/10/2019,BHP LN Equity,-0.3243,1676.6,1631.4,1667.6,6143919
GB00BH0P3Z91,BHP GROUP PLC,04/10/2019,BHP LN Equity,1.422,1684.2,1645.8,1664.2,5811819
GB00BH0P3Z91,BHP GROUP PLC,07/10/2019,BHP LN Equity,0.1782,1690.4,1663.8,1673,3888659
GB00BH0P3Z91,BHP GROUP PLC,08/10/2019,BHP LN Equity,-0.8777,1698.4,1671.4,1690,5043165
GB00BH0P3Z91,BHP GROUP PLC,09/10/2019,BHP LN Equity,-0.4427,1682.2,1650.6,1670,4670598
GB00BH0P3Z91,BHP GROUP PLC,10/10/2019,BHP LN Equity,1.9591,1708.6,1671,1675,5970172
GB00BH0P3Z91,BHP GROUP PLC,11/10/2019,BHP LN Equity,1.4028,1720.4,1679.2,1696.2,6407284
GB00BH0P3Z91,BHP GROUP PLC,14/10/2019,BHP LN Equity,-2.6389,1716,1675,1715,4416930
GB00BH0P3Z91,BHP GROUP PLC,15/10/2019,BHP LN Equity,-1.9582,1672.8,1631.6,1666.6,5239615
GB00BH0P3Z91,BHP GROUP PLC,16/10/2019,BHP LN Equity,-1.1935,1643.6,1620.6,1637,4662232
GB00BH0P3Z91,BHP GROUP PLC,17/10/2019,BHP LN Equity,-1.023,1628.6,1599.2,1606,5268257
GB00BH0P3Z91,BHP GROUP PLC,18/10/2019,BHP LN Equity,-0.3736,1616.2,1585.6,1599.6,3808946
GB00BH0P3Z91,BHP GROUP PLC,21/10/2019,BHP LN Equity,0.2125,1621.2,1593.6,1598,4509627
GB00BH0P3Z91,BHP GROUP PLC,22/10/2019,BHP LN Equity,0.9355,1623,1596.2,1603,3933016
GB00BH0P3Z91,BHP GROUP PLC,23/10/2019,BHP LN Equity,1.3099,1650.8,1613.6,1619,3991980
GB00BH0P3Z91,BHP GROUP PLC,24/10/2019,BHP LN Equity,0.3293,1659.2,1638,1650,3548935
GB00BH0P3Z91,BHP GROUP PLC,25/10/2019,BHP LN Equity,0.7416,1657.2,1635,1645,2590182
GB00BH0P3Z91,BHP GROUP PLC,28/10/2019,BHP LN Equity,1.2793,1689.4,1658.4,1660,4512205
GB00BH0P3Z91,BHP GROUP PLC,29/10/2019,BHP LN Equity,-0.0477,1694.6,1669,1682.6,3908367
GB00BH0P3Z91,BHP GROUP PLC,30/10/2019,BHP LN Equity,-1.4664,1669.6,1642,1669.6,3920999
GB00BH0P3Z91,BHP GROUP PLC,31/10/2019,BHP LN Equity,-1.101,1664,1619,1661.8,4076541
GB00BH0P3Z91,BHP GROUP PLC,01/11/2019,BHP LN Equity,2.3611,1680.4,1631.4,1641.2,4157890
GB00BH0P3Z91,BHP GROUP PLC,04/11/2019,BHP LN Equity,2.9521,1729,1687.4,1690.6,5968009
GB00BH0P3Z91,BHP GROUP PLC,05/11/2019,BHP LN Equity,2.4263,1776.2,1725.4,1737,7865786
GB00BH0P3Z91,BHP GROUP PLC,06/11/2019,BHP LN Equity,-0.0907,1778.4,1751.6,1756,4659523
GB00BH0P3Z91,BHP GROUP PLC,07/11/2019,BHP LN Equity,-0.6353,1781.2,1751.8,1761,5549282
GB00BH0P3Z91,BHP GROUP PLC,08/11/2019,BHP LN Equity,-1.4271,1760,1723.8,1760,5237953
GB00BH0P3Z91,BHP GROUP PLC,11/11/2019,BHP LN Equity,-1.9921,1720,1666.6,1712.4,4345283
GB00BH0P3Z91,BHP GROUP PLC,12/11/2019,BHP LN Equity,0.2364,1725,1696.4,1725,4192351
GB00BH0P3Z91,BHP GROUP PLC,13/11/2019,BHP LN Equity,-1.1554,1689.8,1664.4,1682.8,5495710
GB00BH0P3Z91,BHP GROUP PLC,14/11/2019,BHP LN Equity,-0.4175,1683.4,1666.4,1677.6,785177
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,23/08/2019,BKG LN Equity,2.5581,3997,3874,3876,555128
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,26/08/2019,BKG LN Equity,2.5581,3997,3874,3876,555128
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,27/08/2019,BKG LN Equity,-0.0504,4012,3933,3960,564844
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,28/08/2019,BKG LN Equity,-4.8399,3962,3775,3962,476936
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,29/08/2019,BKG LN Equity,2.4901,3877,3776,3788,487488
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,30/08/2019,BKG LN Equity,1.2406,3917,3859,3865,440635
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,02/09/2019,BKG LN Equity,-0.3574,3944,3903,3928,220751
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,03/09/2019,BKG LN Equity,-0.538,3897,3839,3868,362245
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,04/09/2019,BKG LN Equity,-1.2365,3931,3824,3906,376663
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,05/09/2019,BKG LN Equity,1.0172,3899,3775,3844,632885
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,06/09/2019,BKG LN Equity,2.7627,3986,3875,3875,523577
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,09/09/2019,BKG LN Equity,-0.8794,4085,3938,4085,449429
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,10/09/2019,BKG LN Equity,0.5323,4026,3920,3945,445386
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,11/09/2019,BKG LN Equity,1.4372,4037,3998,3998,417364
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,12/09/2019,BKG LN Equity,1.3671,4092,4015,4028,674115
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,13/09/2019,BKG LN Equity,3.1878,4209,4074,4083,702511
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,16/09/2019,BKG LN Equity,-1.3308,4176,4132,4171,437214
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,17/09/2019,BKG LN Equity,-0.9393,4115,4059,4115,369951
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,18/09/2019,BKG LN Equity,-0.3404,4144,4076,4115,281773
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,19/09/2019,BKG LN Equity,0.8051,4140,4077,4102,299243
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,20/09/2019,BKG LN Equity,1.0891,4270,4132,4132,960884
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,23/09/2019,BKG LN Equity,-0.5506,4172,4117,4155,289753
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,24/09/2019,BKG LN Equity,-0.0722,4211,4132,4182,347898
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,25/09/2019,BKG LN Equity,-0.2891,4161,4112,4145,259021
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,26/09/2019,BKG LN Equity,0.5315,4184,4118,4132,190947
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,27/09/2019,BKG LN Equity,0.6248,4219,4141,4166,351236
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,30/09/2019,BKG LN Equity,-0.1911,4218,4167,4196,432084
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,01/10/2019,BKG LN Equity,-0.3111,4214,4163,4202,289036
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,02/10/2019,BKG LN Equity,-3.6486,4148,3999,4134,412901
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,03/10/2019,BKG LN Equity,-0.1246,4037,3953,4000,325207
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,04/10/2019,BKG LN Equity,0.873,4048,3987,3993,309331
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,07/10/2019,BKG LN Equity,-0.9149,4044,3982,4023,294852
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,08/10/2019,BKG LN Equity,-1.0981,4033,3921,4033,359968
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,09/10/2019,BKG LN Equity,-0.8579,3989,3921,3955,290692
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,10/10/2019,BKG LN Equity,2.1634,4030,3928,3928,350920
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,11/10/2019,BKG LN Equity,8.4953,4416,4032,4032,862276
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,14/10/2019,BKG LN Equity,0.2526,4380,4246,4327,460639
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,15/10/2019,BKG LN Equity,2.3591,4492,4264,4413,903532
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,16/10/2019,BKG LN Equity,-0.3356,4504,4377,4444,895799
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,17/10/2019,BKG LN Equity,0.1572,4620,4344,4431,759567
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,18/10/2019,BKG LN Equity,1.5019,4592,4454,4461,742256
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,21/10/2019,BKG LN Equity,-0.2429,4622,4501,4539,618927
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,22/10/2019,BKG LN Equity,0.5313,4560,4496,4516,410109
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,23/10/2019,BKG LN Equity,-2.2902,4505,4424,4475,462136
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,24/10/2019,BKG LN Equity,-0.1578,4497,4418,4457,373518
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,25/10/2019,BKG LN Equity,-0.5418,4481,4354,4417,323915
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,28/10/2019,BKG LN Equity,1.5887,4476,4404,4414,305388
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,29/10/2019,BKG LN Equity,-0.4468,4472,4424,4471,302251
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,30/10/2019,BKG LN Equity,0.202,4500,4421,4443,330690
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,31/10/2019,BKG LN Equity,-1.4334,4424,4346,4391,417591
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,01/11/2019,BKG LN Equity,1.636,4473,4393,4416,506816
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,04/11/2019,BKG LN Equity,-0.7378,4494,4428,4494,434026
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,05/11/2019,BKG LN Equity,0.2928,4493,4402,4474,303108
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,06/11/2019,BKG LN Equity,-0.5839,4456,4381,4440,286542
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,07/11/2019,BKG LN Equity,1.5812,4500,4413,4431,348200
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,08/11/2019,BKG LN Equity,-1.0451,4477,4413,4467,279655
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,11/11/2019,BKG LN Equity,3.1236,4598,4432,4454,492223
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,12/11/2019,BKG LN Equity,-0.2397,4600,4547,4581,347312
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,13/11/2019,BKG LN Equity,-0.1092,4600,4523,4600,256800
GB00B02L3W35,BERKELEY GROUP HOLDINGS/THE,14/11/2019,BKG LN Equity,0.1968,4587,4531,4553,41516
GB0001367019,BRITISH LAND CO PLC,23/08/2019,BLND LN Equity,0.1815,509.2,496.6,498.9,3094782
GB0001367019,BRITISH LAND CO PLC,26/08/2019,BLND LN Equity,0.1815,509.2,496.6,498.9,3094782
GB0001367019,BRITISH LAND CO PLC,27/08/2019,BLND LN Equity,4.1063,518.4,495.7,501,6156327
GB0001367019,BRITISH LAND CO PLC,28/08/2019,BLND LN Equity,-1.4308,517.8,507.8,517.4,4546058
GB0001367019,BRITISH LAND CO PLC,29/08/2019,BLND LN Equity,-0.3923,514,505.6,510.6,4450391
GB0001367019,BRITISH LAND CO PLC,30/08/2019,BLND LN Equity,0.3939,514.4,505.4,510.8,4270499
GB0001367019,BRITISH LAND CO PLC,02/09/2019,BLND LN Equity,0.7846,516.4,508.4,511,1842031
GB0001367019,BRITISH LAND CO PLC,03/09/2019,BLND LN Equity,-0.545,515.2,508,514.6,3429242
GB0001367019,BRITISH LAND CO PLC,04/09/2019,BLND LN Equity,1.135,519.4,512.8,513.4,2082833
GB0001367019,BRITISH LAND CO PLC,05/09/2019,BLND LN Equity,0.9675,522,514.6,520,2816288
GB0001367019,BRITISH LAND CO PLC,06/09/2019,BLND LN Equity,-0.6899,526.6,513.4,522.2,3021283
GB0001367019,BRITISH LAND CO PLC,09/09/2019,BLND LN Equity,-0.1544,522.2,515.6,520.6,2884279
GB0001367019,BRITISH LAND CO PLC,10/09/2019,BLND LN Equity,2.8605,532.8,516.4,518.6,3062211
GB0001367019,BRITISH LAND CO PLC,11/09/2019,BLND LN Equity,4.021,554.6,531.6,531.6,3594760
GB0001367019,BRITISH LAND CO PLC,12/09/2019,BLND LN Equity,-1.9509,556.4,539,555.2,3104215
GB0001367019,BRITISH LAND CO PLC,13/09/2019,BLND LN Equity,3.0951,563.6,542.6,542.8,3283206
GB0001367019,BRITISH LAND CO PLC,16/09/2019,BLND LN Equity,-0.8578,556.4,549.4,554,2926954
GB0001367019,BRITISH LAND CO PLC,17/09/2019,BLND LN Equity,1.3338,565.2,549.8,556.4,5146129
GB0001367019,BRITISH LAND CO PLC,18/09/2019,BLND LN Equity,-0.0356,566.6,558.8,565.4,3310752
GB0001367019,BRITISH LAND CO PLC,19/09/2019,BLND LN Equity,-0.6406,567.6,556.8,565.2,3443290
GB0001367019,BRITISH LAND CO PLC,20/09/2019,BLND LN Equity,1.1819,570.6,558.8,558.8,10067843
GB0001367019,BRITISH LAND CO PLC,23/09/2019,BLND LN Equity,-0.0708,566.8,552,563.6,3867681
GB0001367019,BRITISH LAND CO PLC,24/09/2019,BLND LN Equity,-0.3188,571.2,562.8,567,2807662
GB0001367019,BRITISH LAND CO PLC,25/09/2019,BLND LN Equity,0.995,568.4,559.2,564.4,2546148
GB0001367019,BRITISH LAND CO PLC,26/09/2019,BLND LN Equity,0.9148,577.8,564,567.2,2571215
GB0001367019,BRITISH LAND CO PLC,27/09/2019,BLND LN Equity,1.3947,581.6,570.6,576.2,2747185
GB0001367019,BRITISH LAND CO PLC,30/09/2019,BLND LN Equity,0.5502,588.6,580.2,583.8,3176759
GB0001367019,BRITISH LAND CO PLC,01/10/2019,BLND LN Equity,-0.5814,587.4,578,584.8,3110496
GB0001367019,BRITISH LAND CO PLC,02/10/2019,BLND LN Equity,-3.6464,580,560.2,580,3941915
GB0001367019,BRITISH LAND CO PLC,03/10/2019,BLND LN Equity,-1.0353,556,542,549.6,3898249
GB0001367019,BRITISH LAND CO PLC,04/10/2019,BLND LN Equity,0.2165,559,548.6,559,3065165
GB0001367019,BRITISH LAND CO PLC,07/10/2019,BLND LN Equity,0.18,556.6,547.6,552.8,2139463
GB0001367019,BRITISH LAND CO PLC,08/10/2019,BLND LN Equity,-2.8387,559.4,540.2,559.4,3705789
GB0001367019,BRITISH LAND CO PLC,09/10/2019,BLND LN Equity,0.1109,545.4,538,544.2,2816695
GB0001367019,BRITISH LAND CO PLC,10/10/2019,BLND LN Equity,1.2191,550.4,536.6,543,2372267
GB0001367019,BRITISH LAND CO PLC,11/10/2019,BLND LN Equity,7.8467,591.8,550.6,550.6,5773056
GB0001367019,BRITISH LAND CO PLC,14/10/2019,BLND LN Equity,-0.0338,592.8,575.6,583.8,3923241
GB0001367019,BRITISH LAND CO PLC,15/10/2019,BLND LN Equity,5.4502,649,592.2,592.2,9558875
GB0001367019,BRITISH LAND CO PLC,16/10/2019,BLND LN Equity,-0.4815,626.6,597.2,622.8,6547502
GB0001367019,BRITISH LAND CO PLC,17/10/2019,BLND LN Equity,1.6452,649,611,614.8,7714175
GB0001367019,BRITISH LAND CO PLC,18/10/2019,BLND LN Equity,-0.1269,638,625.8,626.8,4600374
GB0001367019,BRITISH LAND CO PLC,21/10/2019,BLND LN Equity,1.3982,642.4,628.8,634,10420331
GB0001367019,BRITISH LAND CO PLC,22/10/2019,BLND LN Equity,0.0313,649.4,636.8,636.8,4654959
GB0001367019,BRITISH LAND CO PLC,23/10/2019,BLND LN Equity,-1.2531,638.8,629,632.4,5675644
GB0001367019,BRITISH LAND CO PLC,24/10/2019,BLND LN Equity,-0.8883,637.6,624.2,635.2,2954963
GB0001367019,BRITISH LAND CO PLC,25/10/2019,BLND LN Equity,-1.7286,631,605.2,628.4,4004679
GB0001367019,BRITISH LAND CO PLC,28/10/2019,BLND LN Equity,0.6189,618.4,609,611.8,1879745
GB0001367019,BRITISH LAND CO PLC,29/10/2019,BLND LN Equity,0.4208,623.8,612.2,618.4,2909673
GB0001367019,BRITISH LAND CO PLC,30/10/2019,BLND LN Equity,0.6125,626.2,617.2,621.4,3402061
GB0001367019,BRITISH LAND CO PLC,31/10/2019,BLND LN Equity,-0.5767,630,620.6,624.2,3651588
GB0001367019,BRITISH LAND CO PLC,01/11/2019,BLND LN Equity,-1.4502,625,609.2,623.6,3570997
GB0001367019,BRITISH LAND CO PLC,04/11/2019,BLND LN Equity,-1.4388,613.4,601,607.2,2962152
GB0001367019,BRITISH LAND CO PLC,05/11/2019,BLND LN Equity,0.1659,607.8,599,604,2796170
GB0001367019,BRITISH LAND CO PLC,06/11/2019,BLND LN Equity,-1.8549,601.4,586.2,600,4084911
GB0001367019,BRITISH LAND CO PLC,07/11/2019,BLND LN Equity,-2.025,596.8,579.2,594.6,3793560
GB0001367019,BRITISH LAND CO PLC,08/11/2019,BLND LN Equity,-1.309,585.6,571.4,579.4,3727770
GB0001367019,BRITISH LAND CO PLC,11/11/2019,BLND LN Equity,0.1047,580.6,563.2,570,3194346
GB0001367019,BRITISH LAND CO PLC,12/11/2019,BLND LN Equity,0.2789,579.6,570,571,3462699
GB0001367019,BRITISH LAND CO PLC,13/11/2019,BLND LN Equity,-3.3032,573.8,550,573.8,4236334
GB0001367019,BRITISH LAND CO PLC,14/11/2019,BLND LN Equity,1.5822,566.6,554.6,564.4,867344
GB00B0744B38,BUNZL PLC,23/08/2019,BNZL LN Equity,-0.0983,2072,2033,2047,1003163
GB00B0744B38,BUNZL PLC,26/08/2019,BNZL LN Equity,-0.0983,2072,2033,2047,1003163
GB00B0744B38,BUNZL PLC,27/08/2019,BNZL LN Equity,-0.2951,2065,1966.5,2065,1328980
GB00B0744B38,BUNZL PLC,28/08/2019,BNZL LN Equity,-2.3927,2041,1978.5,2027,1870345
GB00B0744B38,BUNZL PLC,29/08/2019,BNZL LN Equity,0.834,2006,1974.5,1980,887784
GB00B0744B38,BUNZL PLC,30/08/2019,BNZL LN Equity,0.9023,2031,1996,1998.5,1760078
GB00B0744B38,BUNZL PLC,02/09/2019,BNZL LN Equity,2.2851,2063,2010,2010,642969
GB00B0744B38,BUNZL PLC,03/09/2019,BNZL LN Equity,-0.0971,2068,2045,2062,570471
GB00B0744B38,BUNZL PLC,04/09/2019,BNZL LN Equity,-0.3403,2075,2041,2041,584415
GB00B0744B38,BUNZL PLC,05/09/2019,BNZL LN Equity,1.122,2083,2058,2065,874331
GB00B0744B38,BUNZL PLC,06/09/2019,BNZL LN Equity,0.4342,2091,2067,2067,599527
GB00B0744B38,BUNZL PLC,09/09/2019,BNZL LN Equity,-0.2882,2102,2064,2100,866106
GB00B0744B38,BUNZL PLC,10/09/2019,BNZL LN Equity,1.4933,2111,2067,2074,1324949
GB00B0744B38,BUNZL PLC,11/09/2019,BNZL LN Equity,2.6103,2171,2105,2114,999090
GB00B0744B38,BUNZL PLC,12/09/2019,BNZL LN Equity,-3.0065,2178,2097,2170,893559
GB00B0744B38,BUNZL PLC,13/09/2019,BNZL LN Equity,1.2399,2123,2065,2100,685182
GB00B0744B38,BUNZL PLC,16/09/2019,BNZL LN Equity,0.2355,2135,2084,2101,884632
GB00B0744B38,BUNZL PLC,17/09/2019,BNZL LN Equity,0.047,2150,2118,2129,1360465
GB00B0744B38,BUNZL PLC,18/09/2019,BNZL LN Equity,-1.4091,2131,2096,2127,606161
GB00B0744B38,BUNZL PLC,19/09/2019,BNZL LN Equity,0,2111,2092,2107,745197
GB00B0744B38,BUNZL PLC,20/09/2019,BNZL LN Equity,-0.8576,2094,2067,2093,1408263
GB00B0744B38,BUNZL PLC,23/09/2019,BNZL LN Equity,-0.4325,2088,2059,2083,335287
GB00B0744B38,BUNZL PLC,24/09/2019,BNZL LN Equity,0.1448,2084,2062,2084,550793
GB00B0744B38,BUNZL PLC,25/09/2019,BNZL LN Equity,0,2075,2050,2062,527865
GB00B0744B38,BUNZL PLC,26/09/2019,BNZL LN Equity,0.7229,2108,2075,2083,601197
GB00B0744B38,BUNZL PLC,27/09/2019,BNZL LN Equity,2.7273,2151,2089,2089,728067
GB00B0744B38,BUNZL PLC,30/09/2019,BNZL LN Equity,-1.0247,2160,2121,2147,674989
GB00B0744B38,BUNZL PLC,01/10/2019,BNZL LN Equity,0,2149,2107,2135,445742
GB00B0744B38,BUNZL PLC,02/10/2019,BNZL LN Equity,-4,2114,2040,2111,660881
GB00B0744B38,BUNZL PLC,03/10/2019,BNZL LN Equity,-1.6667,2051,1982,2051,599749
GB00B0744B38,BUNZL PLC,04/10/2019,BNZL LN Equity,0.349,2028,1995.5,2013,442147
GB00B0744B38,BUNZL PLC,07/10/2019,BNZL LN Equity,0.2981,2039,1999,1999.5,445504
GB00B0744B38,BUNZL PLC,08/10/2019,BNZL LN Equity,-0.4953,2030,2001,2030,479402
GB00B0744B38,BUNZL PLC,09/10/2019,BNZL LN Equity,-1.0453,2016,1987.5,2003,463663
GB00B0744B38,BUNZL PLC,10/10/2019,BNZL LN Equity,-0.0503,2002,1970.5,1992.5,599027
GB00B0744B38,BUNZL PLC,11/10/2019,BNZL LN Equity,1.9124,2025,1975.5,1976,883283
GB00B0744B38,BUNZL PLC,14/10/2019,BNZL LN Equity,-2.0247,2017,1974,2015,635334
GB00B0744B38,BUNZL PLC,15/10/2019,BNZL LN Equity,0.0756,2004,1962,1996,785560
GB00B0744B38,BUNZL PLC,16/10/2019,BNZL LN Equity,-0.4533,1999,1972.5,1978,700735
GB00B0744B38,BUNZL PLC,17/10/2019,BNZL LN Equity,0.4301,2001,1976.5,1987.5,723525
GB00B0744B38,BUNZL PLC,18/10/2019,BNZL LN Equity,-1.0579,1991,1954,1973,927415
GB00B0744B38,BUNZL PLC,21/10/2019,BNZL LN Equity,1.7312,2009,1966.5,1971,1578687
GB00B0744B38,BUNZL PLC,22/10/2019,BNZL LN Equity,-2.7528,1994,1891.5,1993,1165993
GB00B0744B38,BUNZL PLC,23/10/2019,BNZL LN Equity,1.8013,1991,1914,1940.5,1439483
GB00B0744B38,BUNZL PLC,24/10/2019,BNZL LN Equity,1.087,2006,1952,1984.5,900267
GB00B0744B38,BUNZL PLC,25/10/2019,BNZL LN Equity,0.075,2001,1964.5,1980,568121
GB00B0744B38,BUNZL PLC,28/10/2019,BNZL LN Equity,-0.9245,2016,1975,1990.5,606492
GB00B0744B38,BUNZL PLC,29/10/2019,BNZL LN Equity,0.1009,1993.5,1964,1982.5,921964
GB00B0744B38,BUNZL PLC,30/10/2019,BNZL LN Equity,0.3023,1997,1972.5,1975.5,798265
GB00B0744B38,BUNZL PLC,31/10/2019,BNZL LN Equity,0.8792,2021,1989,2000,799963
GB00B0744B38,BUNZL PLC,01/11/2019,BNZL LN Equity,0.1992,2026,2005,2014,569009
GB00B0744B38,BUNZL PLC,04/11/2019,BNZL LN Equity,0.8946,2031,2002,2025,454803
GB00B0744B38,BUNZL PLC,05/11/2019,BNZL LN Equity,-0.1478,2043,2012,2029,775667
GB00B0744B38,BUNZL PLC,06/11/2019,BNZL LN Equity,1.4307,2059,2024,2029,483308
GB00B0744B38,BUNZL PLC,07/11/2019,BNZL LN Equity,2.0914,2099,2053,2056,900983
GB00B0744B38,BUNZL PLC,08/11/2019,BNZL LN Equity,-0.4288,2105,2082,2088,521754
GB00B0744B38,BUNZL PLC,11/11/2019,BNZL LN Equity,-1.3876,2085,2035,2080,502469
GB00B0744B38,BUNZL PLC,12/11/2019,BNZL LN Equity,-1.0674,2072,2039,2056,985100
GB00B0744B38,BUNZL PLC,13/11/2019,BNZL LN Equity,0.7847,2062,2027,2043,568891
GB00B0744B38,BUNZL PLC,14/11/2019,BNZL LN Equity,-1.6545,2051,2019,2021,37568
GB0007980591,BP PLC,23/08/2019,BP/ LN Equity,-1.3045,495.15,486.45,494.35,26166855
GB0007980591,BP PLC,26/08/2019,BP/ LN Equity,-1.3045,495.15,486.45,494.35,26166855
GB0007980591,BP PLC,27/08/2019,BP/ LN Equity,0.0102,494.5,488.05,489.9,38083453
GB0007980591,BP PLC,28/08/2019,BP/ LN Equity,2.1924,501.5,491.4,494.65,52859483
GB0007980591,BP PLC,29/08/2019,BP/ LN Equity,0.8321,503.5,496.35,497.25,27505891
GB0007980591,BP PLC,30/08/2019,BP/ LN Equity,-0.5369,504.4,498,499.5,29337866
GB0007980591,BP PLC,02/09/2019,BP/ LN Equity,0.7197,505.4,499.2,500,20149307
GB0007980591,BP PLC,03/09/2019,BP/ LN Equity,-0.1786,507.7,501.5,506,35149586
GB0007980591,BP PLC,04/09/2019,BP/ LN Equity,0.8153,507.4,501.1,504.5,22299055
GB0007980591,BP PLC,05/09/2019,BP/ LN Equity,0,508.9,502.9,505.1,27240607
GB0007980591,BP PLC,06/09/2019,BP/ LN Equity,-1.1834,504.5,497.15,503,37019231
GB0007980591,BP PLC,09/09/2019,BP/ LN Equity,0.7585,508.1,500.5,504.7,20435105
GB0007980591,BP PLC,10/09/2019,BP/ LN Equity,1.565,513.9,501.8,502.6,34221008
